Startup Name,Industry,Funding Rounds,Investment Amount (USD),Valuation (USD),Number of Investors,Country,Year Founded,Growth Rate (%)
Startup_1228,HealthTech,9,3554932308,15786246579,31,UK,2004,112.05
Startup_1229,Fintech,10,1028831623,4119454060,50,Germany,2006,108.1
Startup_1230,AI,6,2136513742,3946860453,15,Brazil,2011,168.78
Startup_1231,HealthTech,4,3161763371,9704358842,29,Canada,2020,98.61
Startup_1232,Fintech,6,1814196555,4570541467,48,Germany,2020,181.97
Startup_1233,AI,1,4033271026,13377000452,10,Australia,2002,166.21
Startup_1234,AI,6,4164071590,6651839857,40,Singapore,2020,29.21
Startup_1235,Biotech,2,3639307968,16201626961,23,Australia,2018,155.95
Startup_1236,E-commerce,3,4755031621,8585773821,18,India,2015,183.76
Startup_1237,E-commerce,6,904543545.9,4188296414,50,China,2009,100.26
Startup_1238,HealthTech,8,101979945.4,376161224.8,12,UK,2017,182.99
Startup_1239,HealthTech,3,2555792519,12000232525,16,France,2006,28.58
Startup_1240,HealthTech,1,4856932415,9646163610,40,India,2023,101.73
Startup_1241,AI,9,1017757814,3547448274,13,Canada,2014,153.09
Startup_1242,EdTech,4,2816896881,5121926973,7,India,2015,153.91
Startup_1243,EdTech,2,4392927635,10439626223,37,Australia,2005,114.2
Startup_1244,SaaS,2,1391910338,4061576100,39,Germany,2021,59.68
Startup_1245,AI,3,3145862294,12412655174,3,Singapore,2006,167.64
Startup_1246,Biotech,4,380383416.9,1376179861,29,China,2014,22.94
Startup_1247,Biotech,2,41661757.11,94123790.32,38,India,2022,174.04
Startup_1248,HealthTech,5,624677945.2,3088670277,42,USA,2014,185.45
Startup_1249,SaaS,6,1094692704,2994095950,32,Brazil,2016,55.72
Startup_1250,E-commerce,10,4486156477,14165912293,28,Australia,2016,140.93
Startup_1251,SaaS,3,88703757.27,422285710.5,8,Australia,2015,80.53
Startup_1252,AI,1,2252447364,11259922120,19,China,2008,46.49
Startup_1253,Biotech,4,2204995414,3925326531,2,France,2003,59.15
Startup_1254,E-commerce,5,1975875679,2990311955,15,Singapore,2001,89.76
Startup_1255,Blockchain,8,1723404222,3256182731,19,Brazil,2000,110.4
Startup_1256,E-commerce,4,3671602871,15868466059,50,Germany,2012,75.3
Startup_1257,E-commerce,8,3049560773,11875302087,33,UK,2022,147.13
Startup_1258,AI,6,2036368764,8647704884,25,Australia,2014,51.83
Startup_1259,Biotech,2,528310098.1,2149907346,17,Germany,2020,15.9
Startup_1260,Blockchain,6,4565014057,9870101476,47,Singapore,2010,169.36
Startup_1261,Fintech,6,4378744563,8946468294,23,UK,2003,119.94
Startup_1262,HealthTech,8,4855109499,9281122952,40,UK,2007,126.2
Startup_1263,Fintech,5,1196890084,3154222008,15,USA,2009,114.96
Startup_1264,SaaS,4,4377784288,11162542340,31,Canada,2001,189.5
Startup_1265,Biotech,2,3250955221,10793648449,35,Australia,2004,78.25
Startup_1266,Blockchain,7,1406390385,6195931606,29,Canada,2010,149.73
Startup_1267,Blockchain,3,4183350979,16288887941,34,Australia,2010,160.31
Startup_1268,Fintech,7,2311784809,10672282678,42,UK,2009,91.45
Startup_1269,Biotech,5,4244132731,15059468843,10,Brazil,2016,102.68
Startup_1270,AI,1,1686987152,3668057184,42,UK,2009,102.93
Startup_1271,SaaS,3,2707525038,7568181186,48,Canada,2000,110.98
Startup_1272,HealthTech,8,4833022672,12550137579,25,India,2000,155.22
Startup_1273,E-commerce,9,1419610878,5201442305,25,UK,2020,150.21
Startup_1274,Biotech,8,1387581118,6324381681,33,Brazil,2015,182.98
Startup_1275,AI,10,4616591559,19934252590,21,Australia,2022,139.41
Startup_1276,E-commerce,1,143235720.7,429307136.7,40,Canada,2002,64.6
Startup_1277,SaaS,10,2495890405,8159914258,49,France,2022,76.71
Startup_1278,HealthTech,7,2309747431,10065710935,20,Germany,2023,24.31
Startup_1279,AI,1,2467440587,6415613966,35,Germany,2011,110.08
Startup_1280,EdTech,1,2516907094,11389904973,34,UK,2012,114.42
Startup_1281,Biotech,7,4739216452,15061206051,22,Singapore,2013,104.61
Startup_1282,Blockchain,8,1670948697,4207124310,27,China,2004,99.76
Startup_1283,SaaS,4,1961132781,8835038462,41,India,2008,50.63
Startup_1284,Biotech,10,4887032290,22762474961,21,India,2019,8.18
Startup_1285,HealthTech,9,230823308.3,471465432.9,24,USA,2008,58.56
Startup_1286,AI,1,3718312090,9740676546,35,Brazil,2015,28.88
Startup_1287,E-commerce,5,4569993521,17616211899,49,UK,2002,111.36
Startup_1288,E-commerce,5,2463096342,5797525362,10,UK,2008,28.78
Startup_1289,SaaS,10,432959678.2,2026176777,35,USA,2022,147.58
Startup_1290,SaaS,4,2296981968,5221087915,8,Brazil,2002,25.07
Startup_1291,E-commerce,1,254683922.7,1204206020,33,USA,2016,187.75
Startup_1292,EdTech,2,2984074141,5710441361,40,Germany,2005,85.58
Startup_1293,E-commerce,6,2296271215,5795984198,31,UK,2004,186.26
Startup_1294,EdTech,10,4852431727,14553917021,15,UK,2002,197
Startup_1295,Biotech,4,543795010.6,2564630084,17,Brazil,2008,72.8
Startup_1296,E-commerce,7,59075949.77,185703402,15,USA,2023,49.26
Startup_1297,HealthTech,4,1411413794,2320127875,32,USA,2001,12.08
Startup_1298,HealthTech,1,1096218355,2258455536,42,Brazil,2004,116.78
Startup_1299,E-commerce,1,859887246.7,3571075404,42,France,2007,150.1
Startup_1300,Blockchain,2,1216940884,4184770367,47,USA,2010,68.76
Startup_1301,Fintech,4,4734755255,9441460337,39,UK,2002,196.99
Startup_1302,EdTech,7,810195128.6,2674865513,1,USA,2002,124.31
Startup_1303,Biotech,2,2027130909,6105727847,7,Germany,2023,31.16
Startup_1304,AI,4,4464998246,12753041809,25,USA,2010,47.71
Startup_1305,AI,6,1369085109,3664743901,40,Brazil,2020,179.7
Startup_1306,SaaS,7,2460758947,5120263510,34,Australia,2018,37.63
Startup_1307,SaaS,6,2938206897,13198408721,2,France,2017,28.26
Startup_1308,Blockchain,1,4438211727,18832588071,2,China,2023,119.05
Startup_1309,SaaS,4,39078148.28,97633791.3,30,Canada,2021,35.85
Startup_1310,E-commerce,5,4925177205,13742886733,42,Singapore,2016,95
Startup_1311,Biotech,2,2066213492,5616561257,7,Brazil,2014,114.16
Startup_1312,EdTech,10,3425903052,17077889920,17,UK,2007,108.06
Startup_1313,Fintech,9,2548498043,12246569493,45,China,2014,169.8
Startup_1314,EdTech,5,3220520357,14411258788,11,China,2015,103.26
Startup_1315,AI,3,11553406.01,37075421.86,10,Australia,2015,11.5
Startup_1316,E-commerce,3,2355703371,9374424427,1,India,2017,75.08
Startup_1317,EdTech,9,2138788396,7465602644,44,China,2016,115.62
Startup_1318,EdTech,10,1633899177,4067659037,11,Australia,2003,145.54
Startup_1319,Blockchain,9,438586889.4,1467572451,48,Brazil,2009,155.61
Startup_1320,AI,1,3339644161,11919344438,9,Brazil,2016,100.67
Startup_1321,Fintech,8,2672862788,5021419012,14,Brazil,2001,107.64
Startup_1322,Biotech,6,1148090230,4967393686,43,India,2013,94.04
Startup_1323,Fintech,4,3526526810,11743319420,33,France,2014,134.23
Startup_1324,Fintech,1,2111809442,6495821905,26,Germany,2007,26.47
Startup_1325,E-commerce,8,4620648375,16250847923,44,France,2007,129.05
Startup_1326,AI,4,1347388495,6529218352,25,UK,2017,130.55
Startup_1327,Fintech,2,2103546361,4322484552,26,USA,2021,57.14
Startup_1328,Fintech,5,4730079716,16540848284,6,China,2008,62.47
Startup_1329,Fintech,8,826224038.1,2925730339,3,Australia,2017,153.56
Startup_1330,EdTech,10,1998846227,5017767937,11,USA,2006,15.91
Startup_1331,Blockchain,1,2376204298,4120223929,12,Brazil,2020,41.66
Startup_1332,Fintech,8,3561769238,17550821649,49,India,2002,85.39
Startup_1333,Biotech,6,2192652727,8671784797,14,Singapore,2008,110.83
Startup_1334,Biotech,5,2330445397,5206998792,39,China,2005,57.77
Startup_1335,HealthTech,3,3083624312,10152598116,29,Australia,2001,113.04
Startup_1336,Blockchain,5,1679022546,5629814946,37,Canada,2007,197.68
Startup_1337,HealthTech,1,4322215325,14663402318,12,USA,2019,49.27
Startup_1338,HealthTech,3,482277152.3,1517271642,28,UK,2009,109.24
Startup_1339,Blockchain,4,4008117048,18190386182,41,Singapore,2016,185.48
Startup_1340,AI,5,4098289196,7194917170,35,Australia,2010,23.44
Startup_1341,Fintech,3,287094348,648922773.8,27,Canada,2017,148.71
Startup_1342,EdTech,9,919535780.6,3836078373,11,China,2014,178.97
Startup_1343,AI,3,2281176164,6462332966,50,France,2019,144.97
Startup_1344,HealthTech,2,1002280374,3394107391,1,Singapore,2017,24.23
Startup_1345,HealthTech,9,4145362057,16065210241,18,USA,2018,197.69
Startup_1346,HealthTech,3,4037759259,17034826852,15,Germany,2022,134.75
Startup_1347,E-commerce,3,4157981303,6782190589,39,Brazil,2015,161.47
Startup_1348,E-commerce,9,1419136808,5811682191,25,Germany,2014,5.24
Startup_1349,Biotech,2,242512391.6,413892428,38,Australia,2003,127.11
Startup_1350,AI,8,4148421950,16862699828,45,USA,2003,5.96
Startup_1351,AI,7,3091603851,8599842621,15,UK,2012,140.24
Startup_1352,E-commerce,1,362414203.1,621383628.7,32,India,2002,85.55
Startup_1353,Blockchain,4,2595310110,10817150810,39,Germany,2019,60.47
Startup_1354,HealthTech,5,1340022974,6661879816,32,Australia,2015,26.94
Startup_1355,E-commerce,10,1474706134,3176391629,22,Canada,2010,45.61
Startup_1356,EdTech,3,517328216.8,1589186377,16,UK,2012,99.84
Startup_1357,Blockchain,4,900856525,2096805531,31,China,2008,153.97
Startup_1358,SaaS,6,4681475820,20925689334,33,Singapore,2001,120.58
Startup_1359,HealthTech,1,1651535578,4000309637,32,India,2018,110.45
Startup_1360,Blockchain,6,2569213986,10924172239,11,Singapore,2008,167.94
Startup_1361,Blockchain,7,3743116581,6787319572,9,Canada,2012,133.47
Startup_1362,SaaS,8,3323863248,6057025405,7,UK,2013,28.96
Startup_1363,EdTech,9,3936321177,18170349968,5,UK,2012,38.17
Startup_1364,Fintech,6,285233280,1172007392,28,France,2020,99.1
Startup_1365,Fintech,10,1457690416,4967889299,32,India,2015,32.81
Startup_1366,EdTech,9,2574474123,9149474170,33,Brazil,2023,41.97
Startup_1367,Fintech,4,3521568044,16191392464,21,Singapore,2002,13.27
Startup_1368,E-commerce,3,1812793473,7494926348,30,Canada,2015,26.08
Startup_1369,Fintech,6,3195667709,8654455788,45,Brazil,2013,97.71
Startup_1370,SaaS,3,735825401.3,1365708277,39,Australia,2021,173.34
Startup_1371,AI,3,2364023788,9049682142,38,France,2008,139.88
Startup_1372,AI,6,4141805360,18538386922,22,France,2018,194.39
Startup_1373,SaaS,3,132583941.1,411400260.4,48,Germany,2012,116.61
Startup_1374,HealthTech,7,4570117727,12813511402,30,France,2002,88.11
Startup_1375,Blockchain,4,1696868525,3549872934,35,India,2016,28.73
Startup_1376,Blockchain,2,3332363814,5415208007,15,UK,2000,45.72
Startup_1377,SaaS,7,105862397.9,294871496,31,China,2014,69.36
Startup_1378,Blockchain,7,3173929985,15492758510,34,UK,2016,20.24
Startup_1379,SaaS,4,892283017.5,3484734814,45,India,2003,28.34
Startup_1380,E-commerce,9,4294562501,9538227045,13,India,2014,74.3
Startup_1381,EdTech,5,4167110875,13548218851,23,Germany,2015,65.89
Startup_1382,SaaS,7,2825548559,8345723543,45,USA,2010,130.74
Startup_1383,AI,2,772472857,2700556372,25,UK,2021,59.47
Startup_1384,HealthTech,6,445123884.8,1619015803,28,France,2022,29.41
Startup_1385,E-commerce,8,2156992854,7483848147,24,Australia,2013,75.45
Startup_1386,Fintech,9,2867763759,4304575404,14,Canada,2009,57.91
Startup_1387,AI,7,235384595.1,858658060.6,11,France,2022,66.34
Startup_1388,HealthTech,5,123448746.2,567865270,6,India,2003,128.18
Startup_1389,E-commerce,5,4981122026,9011634399,38,India,2014,145.94
Startup_1390,Biotech,5,945304388.5,3688223859,3,Singapore,2015,90.31
Startup_1391,Fintech,8,3989924157,15077677370,8,India,2007,92.16
Startup_1392,HealthTech,5,4166062815,11239276081,49,UK,2000,26.87
Startup_1393,Biotech,8,3981538858,17886244433,42,USA,2019,173.32
Startup_1394,Biotech,3,3572948271,14193054200,43,Australia,2005,25.64
Startup_1395,SaaS,8,3769645991,17401697103,46,China,2005,7.24
Startup_1396,EdTech,10,1773355802,7916047554,7,Canada,2015,191.34
Startup_1397,Blockchain,3,326892759.3,698043508,31,Germany,2007,101.32
Startup_1398,HealthTech,4,366211150.6,1281162948,16,Germany,2008,188.09
Startup_1399,Blockchain,5,1052248692,2615442001,23,Brazil,2019,98.03
Startup_1400,E-commerce,10,3730660211,7591622928,35,Germany,2021,104.02
Startup_1401,SaaS,4,1652318679,2695474897,10,Canada,2022,129.22
Startup_1402,Blockchain,1,1581990314,7256779029,49,Singapore,2001,64.83
Startup_1403,E-commerce,7,4484449570,13900546207,21,Australia,2020,80.27
Startup_1404,HealthTech,4,4119207145,10815543431,8,USA,2009,188.18
Startup_1405,Blockchain,3,3714350685,7546421991,11,Brazil,2018,23.64
Startup_1406,EdTech,10,4850319168,22472037607,49,China,2020,58.62
Startup_1407,E-commerce,10,971971990.3,4816276296,47,Singapore,2011,32.15
Startup_1408,AI,9,411202707.1,1483110391,49,Canada,2022,5.25
Startup_1409,AI,6,2619538769,5049043254,19,Germany,2008,122.24
Startup_1410,Blockchain,2,4079533092,15185792278,11,Brazil,2017,129.87
Startup_1411,HealthTech,3,4680140149,11075116892,35,Germany,2023,51.15
Startup_1412,Fintech,9,4329243711,9174277205,36,Canada,2001,139.45
Startup_1413,Fintech,4,4918505423,24263667978,35,China,2000,29.83
Startup_1414,Blockchain,10,3688620892,9319085384,21,France,2005,40.03
Startup_1415,HealthTech,3,2262965213,4825733504,13,Singapore,2015,172.55
Startup_1416,Biotech,3,2096702465,7656335673,6,UK,2007,194.86
Startup_1417,SaaS,10,3654038391,15526089502,27,Canada,2007,151.18
Startup_1418,Biotech,5,3136740451,5678056297,25,Singapore,2018,143.72
Startup_1419,E-commerce,1,4472745942,16513449433,50,Germany,2020,7.77
Startup_1420,Fintech,5,3030201957,7112473323,31,UK,2021,190.71
Startup_1421,Blockchain,6,3073088932,14695712531,48,USA,2000,29.97
Startup_1422,Biotech,8,3415901546,6803928695,21,Singapore,2009,40.91
Startup_1423,SaaS,2,434600808.3,1309938726,42,India,2021,49.03
Startup_1424,HealthTech,1,1402933552,5748355808,26,Singapore,2019,89.17
Startup_1425,HealthTech,6,4198622862,9138209346,23,Singapore,2014,72
Startup_1426,SaaS,2,4579812319,18948354063,25,Brazil,2009,148.07
Startup_1427,AI,1,513657431.3,1457698198,6,Canada,2018,45.74
Startup_1428,AI,6,3518833517,10726270703,23,China,2007,35.44
Startup_1429,AI,3,928149478.8,3753369211,45,Brazil,2017,20.34
Startup_1430,HealthTech,1,4026811875,16346623477,5,UK,2021,130.46
Startup_1431,EdTech,1,2475810302,6628263970,35,USA,2008,28.87
Startup_1432,E-commerce,7,3033533689,12490112231,4,Singapore,2009,125.87
Startup_1433,SaaS,3,4909858748,16180758296,50,Canada,2023,134.07
Startup_1434,Fintech,2,1492603945,4504115817,16,UK,2003,20.95
Startup_1435,Blockchain,1,353070598.8,1487056177,7,Canada,2010,189.58
Startup_1436,E-commerce,3,788920117.8,2044111514,39,USA,2016,63.79
Startup_1437,EdTech,4,168684129.2,748404657,39,Singapore,2003,197.39
Startup_1438,HealthTech,1,94798314.79,270110189.1,27,India,2018,187.05
Startup_1439,AI,9,465946098.3,2164698465,15,China,2002,55.44
Startup_1440,SaaS,9,3916017112,13604027360,31,France,2019,117.29
Startup_1441,SaaS,5,3963214804,11292508159,21,Brazil,2007,123.82
Startup_1442,Fintech,4,1521890978,4306476527,17,USA,2008,190.93
Startup_1443,HealthTech,5,4718518027,14813875722,48,UK,2011,20.1
Startup_1444,AI,4,2629368620,7399450285,2,France,2010,143.54
Startup_1445,Fintech,3,1234011063,3775685946,17,Australia,2019,13.88
Startup_1446,Blockchain,5,4025962615,14910132254,15,France,2005,146.22
Startup_1447,Fintech,9,3624814790,16449043318,5,China,2020,57.56
Startup_1448,Biotech,1,2553386226,9618689798,8,Germany,2020,46.1
Startup_1449,Fintech,10,836994096.6,2259318901,1,Singapore,2018,63.76
Startup_1450,Blockchain,5,4612102422,15023511162,2,China,2014,90.76
Startup_1451,Biotech,10,4627774304,21983167929,40,UK,2005,159.09
Startup_1452,Biotech,10,348939626.5,849005819.1,28,Germany,2001,175.77
Startup_1453,Fintech,10,916865262.3,3478994371,36,USA,2011,118.01
Startup_1454,EdTech,7,4246648380,8044478107,41,Canada,2012,74.55
Startup_1455,HealthTech,7,103593556.8,376310853.4,10,China,2007,80.43
Startup_1456,E-commerce,6,1052541096,2633550385,28,UK,2008,16.24
Startup_1457,Blockchain,8,732739946.3,2267279955,7,France,2004,83.42
Startup_1458,Fintech,4,1564811732,6253514489,41,China,2003,12.77
Startup_1459,Blockchain,6,571912418.1,1841811350,36,Singapore,2015,82.51
Startup_1460,HealthTech,2,196108369.1,362545692.9,9,UK,2003,102.11
Startup_1461,AI,9,3855984615,13060338930,19,Germany,2022,110.87
Startup_1462,AI,5,4497254121,17407258138,7,Australia,2019,29.71
Startup_1463,E-commerce,7,1763255466,4515190047,42,France,2021,17.7
Startup_1464,Fintech,5,3435581682,8586893373,38,Singapore,2020,48.68
Startup_1465,EdTech,2,2956299443,12320821986,33,USA,2014,145.07
Startup_1466,EdTech,6,4360344706,7670897140,30,Germany,2003,117.61
Startup_1467,EdTech,4,4925150171,20198348345,6,Brazil,2004,173.12
Startup_1468,Blockchain,5,3334100795,11758960097,21,Germany,2009,66.74
Startup_1469,SaaS,5,2172042823,7342585223,8,Singapore,2012,137.41
Startup_1470,E-commerce,10,3328641485,11083839898,6,UK,2010,185.12
Startup_1471,HealthTech,8,1754628705,8412069752,8,Canada,2017,162.84
Startup_1472,Biotech,4,20879083.53,90602461.68,48,Australia,2014,35.36
Startup_1473,HealthTech,2,1875243370,3331104544,33,Australia,2019,173.45
Startup_1474,E-commerce,4,3825537134,10554562641,16,Australia,2018,164.19
Startup_1475,Blockchain,9,2628278359,12549506871,30,Singapore,2010,176.91
Startup_1476,Blockchain,8,3609622646,13249949651,39,UK,2018,97.66
Startup_1477,E-commerce,9,821696544.7,2356765902,31,France,2010,134.06
Startup_1478,Biotech,9,2066211536,3930788001,34,France,2011,165.61
Startup_1479,EdTech,2,1219599852,3747655709,6,Australia,2003,99.57
Startup_1480,HealthTech,6,3885305632,18470453370,38,France,2022,66.02
Startup_1481,HealthTech,8,3139556615,5240343657,28,Brazil,2007,68.89
Startup_1482,HealthTech,2,2035301753,7178250910,27,Germany,2018,23.91
Startup_1483,E-commerce,10,1808428927,3338985106,16,USA,2013,160.8
Startup_1484,SaaS,6,409211772.6,1563692407,34,Australia,2010,142.35
Startup_1485,E-commerce,10,2125533158,10565057437,39,UK,2010,166.04
Startup_1486,AI,5,1781280094,8211779478,5,USA,2007,130.61
Startup_1487,Blockchain,8,60292240.18,144505079.7,1,China,2003,141.69
Startup_1488,Biotech,1,1151855533,2630300735,23,Australia,2006,35.12
Startup_1489,HealthTech,2,4728011351,17955699933,40,China,2009,10.25
Startup_1490,Blockchain,2,815972207.8,3461755264,29,India,2003,31.92
Startup_1491,HealthTech,10,1391585868,3508211800,14,Germany,2016,91.55
Startup_1492,HealthTech,3,3518772434,10805491613,49,UK,2008,154.72
Startup_1493,AI,1,417997278.1,882748594.9,31,UK,2003,24.51
Startup_1494,HealthTech,2,3298030782,9221987296,34,Canada,2020,61.45
Startup_1495,SaaS,4,1667099306,3676493776,5,USA,2002,131.57
Startup_1496,SaaS,5,2136381550,4955637545,43,Canada,2015,140.02
Startup_1497,SaaS,3,2412911836,7091748016,7,Canada,2015,197.39
Startup_1498,EdTech,2,2961424577,12371140059,43,Germany,2004,81.04
Startup_1499,E-commerce,6,4295056209,12340040508,21,Canada,2021,176.35
Startup_1500,AI,7,4179318787,9382036664,44,Singapore,2005,46.73
Startup_1501,Fintech,4,2056427052,6941328138,24,Singapore,2003,60.5
Startup_1502,Biotech,9,884952207.9,3679521353,21,Australia,2010,126.63
Startup_1503,Blockchain,7,1708058929,5822755820,25,Germany,2002,28.27
Startup_1504,AI,9,4321405186,20965117946,39,Brazil,2018,169.7
Startup_1505,Blockchain,4,2063096947,3364570213,15,France,2016,100.11
Startup_1506,EdTech,8,1948989870,8707186479,40,Canada,2004,140.51
Startup_1507,Biotech,10,1123339257,4276812870,21,India,2010,145.84
Startup_1508,Blockchain,10,2508798032,7631431931,3,Australia,2006,57.06
Startup_1509,AI,6,3590460178,8105414590,43,USA,2021,65.23
Startup_1510,Fintech,10,3968595531,8242771032,12,France,2023,43.01
Startup_1511,SaaS,10,2494472602,7569549042,40,Brazil,2017,165.74
